"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"CIV",2006,97780.65199480631260882,123.64703021837971281
"CMR",2006,35986.04110763777966775,107.94949737412177131
"COD",2006,453170.61281197185662504,2568.48448588923703661
"COG",2006,22153.93810149483489118,252.84218700384620105
"COL",2006,189963.60168665813771358,9504.37222273847884763
"COM",2006,12.9636599297357876,0.07540856238335504
"CPV",2006,6.0242471335015195,1.33929393513888882
"CRI",2006,10059.47496260028005285,264.70260873577963136
"CUB",2006,12305.08782211812975838,2555.01295685046268217
"CUW",2006,3.46068136353244368,0.22576840599555122
"CYM",2006,17.95942012771701572,3.05366629317816790
"CYP",2006,58.60322573993273229,10.76543784840277799
"CZE",2006,8606.68725442364220100,14.698353322209201986
"DEU",2006,42652.884868828553709614,126.473380805902794559
"DMA",2006,25.38270162408203263,0.07421804536946615
"DNK",2006,5213.706718985201872260,29.280673380230031219
"DOM",2006,13413.91539972985765692,659.10066686369592742
"DZA",2006,5415.394073528620275364,3202.624125435692588545
"ECU",2006,35602.59677240235434116,2281.12063905726189020
"EGY",2006,38.12591038677083478,9.99252771999674482
"ESP",2006,72719.077323391734559589,23094.260369700160523991
"EST",2006,21731.76607314242488398,622.767123045301972967
"ETH",2006,12075.93886344313454162,21.66273130927463386
"FIN",2006,182294.821846626600347618,4685.266473330454738383
"FJI",2006,1874.41880590528555680,45.28823959248915181
"FRA",2006,55049.474361439677167585,1222.918780581028524636
"GAB",2006,19300.76155673862028199,185.28468838757718290
"GBR",2006,21053.477904720264843756,1644.396600426112938801
"GEO",2006,531.353052568367919975,86.208863766638400665
"GGY",2006,0.15125231431857639,0.0
"GHA",2006,27136.10602603967167124,32.37110045775119621
"GIN",2006,15305.72412626628756928,7.20647798869954374
"GLP",2006,62.26845623001790572,0.88696200159776481
"GMB",2006,6.29441537333767355,0.22471154750162762
"GNB",2006,2018.27363047654883073,0.60301286221842446
"GNQ",2006,1255.61553886717077764,2.53677411882778608
"GRC",2006,7345.970169765307651874,3349.578529354659648544
"GRD",2006,31.53202039361924513,0.90312559122178827
"GTM",2006,52558.40356378874796634,4824.80280373281828052
"GUF",2006,2534.97068972514493759,183.73920967353843557
"GUY",2006,5933.77023800870251178,435.56692224945501721
"HKG",2006,20.81847235167860350,1.28298062131835935
"HND",2006,41630.86208799240809910,2324.51295148260579515
"HRV",2006,2204.198906513684628760,93.235631232237401300
"HTI",2006,1162.83978557028552024,49.03316394484158428
"HUN",2006,7989.934710273541351790,82.352700094986987458
"IDN",2006,1433150.23419092986020618,99978.96926343309808054
"IMN",2006,26.244475032805983245,4.45261498532986172
"IND",2006,67410.50808352008361925,1869.84096916936009484
"IRL",2006,5248.27546248632812309,101.587281123224829566
"IRN",2006,140.788850764852438854,26.577112388734808383
"IRQ",2006,6.24004359792100788,0.63809678552517364
"ISR",2006,132.22768038062608864,86.18718098084080670
"ITA",2006,8901.865352196161766340,460.04144494218974711
"JAM",2006,2797.68366767782099652,67.45199461480143905
"JEY",2006,0.20268790583116319,0.15200264203125
"JOR",2006,0.7835791415646701,0.7835791415646701
"JPN",2006,38974.453828153697447314,527.703558355672695139
"KAZ",2006,3142.03763379060174047,1139.131531798106328996
"KEN",2006,20656.43878293180753670,140.48518280146700013
"KGZ",2006,110.58315986901043327,64.00831353579646323
"KHM",2006,80507.19540112800796963,2631.02785817465286087
"KNA",2006,20.45444530144856294,0.29426543583224828
"KOR",2006,10148.495214440819145530,376.616880726944806530
"LAO",2006,122677.87988354917079586,408.06389265414931450
"LBN",2006,148.81790494817169297,25.43824045515624940
"LBR",2006,36221.24298092024133014,43.72108344408582860
"LBY",2006,16.30246551179795401,3.37787806918945330
"LCA",2006,98.11695233860833708,1.34478510556640633
"LIE",2006,11.598105367960069454,0.0
"LKA",2006,7730.47343640914110640,84.18222688144070700
"LSO",2006,2.42562026555989635,0.0
"LTU",2006,17449.72687059009991434,171.920942403248665640
"LUX",2006,365.98880422108287171,1.19721070551866324
"LVA",2006,38893.503253502814318240,291.897432725238835298
"MAC",2006,3.49832494029405294,0.21412803705403649
"MAF",2006,2.6363196108680562,0.0
"MAR",2006,2221.77691956247107098,886.02250465612417624
"MDA",2006,173.201520998140197117,4.453200570635850582
"MDG",2006,71034.03765642466814033,4729.02617383779719647
"MDV",2006,3.90637808132500558,0.0
"MEX",2006,179043.66593586152636986,38748.85915371607243351
"MKD",2006,2042.13259678678489235,36.219310495377606235
"MLI",2006,103.70893658620879963,0.0
"MLT",2006,0.62588531298828134,0.0
"MMR",2006,127464.14150156628780426,3202.70243045520567588
"MNE",2006,175.546173954268630634,16.321205568806428595
"MNG",2006,13249.214446069113676486,9625.237199889951485261
"MOZ",2006,172223.89748935774629015,1257.56021061999646781
"MSR",2006,12.61260458222981847,0.51628162435221362
"MTQ",2006,91.17823278163629047,1.26640709375705295
"MUS",2006,142.48742232737737491,0.0
"MWI",2006,5563.04899639759936841,49.63250546797851855
"MYS",2006,333901.39493923236810744,4365.75312152584860792
"MYT",2006,41.58675273683322906,0.07506290849609376
"NAM",2006,17.04099671902235284,0.94385117867296017
"NCL",2006,2134.53256070193461923,1147.14014639477272853
"NGA",2006,26167.55795023748607362,82.07366609197049506
"NIC",2006,38875.45820383496389346,779.61262463644911049
"NLD",2006,1482.347280904244905575,88.172762698539509491
"NOR",2006,40648.51285868168455190,2830.652796898548176784
"NPL",2006,3255.01002893068829329,581.22138458512220952
"NZL",2006,61671.657107180453849949,1486.325251114427522177
"PAK",2006,1345.32010966303081196,852.93523412953490506
"PAN",2006,34322.71157289843246585,851.81038865515434360
"PER",2006,88915.88443692436591683,7852.55204413962258243
"PHL",2006,57428.52504839260447571,665.52236113863900663
"PLW",2006,34.86713968914605101,1.67881785619086385
"PNG",2006,56388.40530135564656647,1619.33109625156750771
"POL",2006,37680.337094140414777764,241.981094935277413831
"PRI",2006,1242.99838644744446894,9.95593703906792576
"PRK",2006,12580.25142710231867182,2282.95866563995362783
"PRT",2006,42566.300623307043568760,12380.52750710045593996
"PRY",2006,148256.36100512090003809,6323.82018623457144814
"PSE",2006,0.72341552840820317,0.329098492046441
"REU",2006,628.89648764231187024,0.0
"ROU",2006,13066.519230670976572234,93.244926091870675134
"RUS",2006,2233420.254878982924185492,1347824.645545161501954859
"RWA",2006,745.53289974647513471,0.30750297379245340
"SDN",2006,4.15066451376302022,0.0
"SEN",2006,41.24825584623970105,0.22537343335449218
"SGP",2006,56.06806504195129836,0.07691216873813206
"SLB",2006,5068.41963996748579748,79.72831650717638034
"SLE",2006,28525.92839565432730497,9.59195633806749200
"SLV",2006,4604.31479461544923500,150.55228944420195124
"SOM",2006,118.51669685402154431,4.62685276018639671
"SRB",2006,1891.22304929504331101,28.081417741720922153
"SSD",2006,8963.29812311588191785,40.28057410147935715
"SUR",2006,3404.35021551391563466,259.51646153870300432
"SVK",2006,8022.86691063189602881,29.022804804398884224
"SVN",2006,1246.118948324071934039,25.111718787024740426
"SWE",2006,249126.080102907162930979,3836.959807044405181334
"SWZ",2006,9431.39999547533365791,60.01121116532552793
"SXM",2006,2.27071644573025194,0.0
"SYC",2006,0.15181821660373265,0.0
"SYR",2006,280.75155734028456285,156.24989998927066616
"TCA",2006,4.57794586605360231,0.35770524653320310
"TCD",2006,2981.89700906930170717,1.143237277124566
"TGO",2006,1687.80643043229251764,1.14483191866373714
"THA",2006,99820.57963343649470220,751.54041099929768196
"TJK",2006,19.43307663703341753,7.399181398676215110
"TKM",2006,13.62915282632378579,1.106451602037760546
"TLS",2006,2929.09219864902538017,228.85606195796278866
"TTO",2006,1755.82523587489337470,39.68878809993760507
"TUN",2006,353.735251646786151292,78.964808360486112572
"TUR",2006,25884.823812196776387318,4474.855392211591376516
"TWN",2006,2076.72250226347218012,40.99865984228407584
"TZA",2006,85295.84419366932958457,428.09462212188951470
"UGA",2006,28448.19802560316091447,5.91873339094131530
"UKR",2006,42130.108729602447712905,1951.700679172398751522
"UMI",2006,0.07309477526367188,0.0
"URY",2006,21029.27939856760019761,463.61406170276479902
"USA",2006,2605855.554393745233998578,812376.124262529958348227
"UZB",2006,53.079675285360250276,10.61251052997395924
"VCT",2006,10.49410676333822222,0.0
"VEN",2006,85490.75853768331946824,3975.37268368103451495
"VGB",2006,2.77711908890733562,0.21920320544379342
"VIR",2006,73.80593740280057038,0.95083570741970495
"VNM",2006,78777.19252676805543102,1248.96406243179980094
"VUT",2006,219.12138676982425527,12.57696257170572839
"XAD",2006,2.09775733149305525,0.0
"XCA",2006,8.97092192888671943,0.59982905927083337
"XKO",2006,519.987044479457082894,26.280759699312005614
"XNC",2006,15.89387124441189114,1.00874551518446173
"ZAF",2006,104943.27066732396965142,8298.60837783631052859
"ZMB",2006,40500.90119540561768019,528.59935662058930616
"ZWE",2006,14883.27679420523765445,168.69109092880428215
"AFG",2007,252.841662036967373636,216.479535509405472086
"AGO",2007,145286.71261893214652473,375.18032979675997277
"AIA",2007,8.635548870170357,0.21955919310329863
"ALA",2007,247.94607234763203708,6.96421264049479168
"ALB",2007,5225.02668846590026116,3425.85677055475058129
"AND",2007,2.16905929217881969,0.05711921649088542
"ARG",2007,425345.267763962451570031,20940.641243900600501955
"ARM",2007,54.536415663485253474,9.893348581675347161
"ATG",2007,37.15782874045682145,3.01397566292100665
"AUS",2007,372716.784111205366334359,232267.24199959651111832
"AUT",2007,31669.68992765100115850,194.914850035199662284
"AZE",2007,507.55722526502781541,59.942107936898878327
"BDI",2007,1861.68687088216385654,0.15367561557929146
"BEL",2007,5985.142534028220246455,41.853395561577694286
"BEN",2007,4659.69906216430314656,6.34050199284939291
"BES",2007,0.66091671439344621,0.0
"BFA",2007,2.86808460587185356,0.0
"BGD",2007,3995.10262374653991865,74.27031261616970645
"BGR",2007,9557.28192494906414173,1886.530056333677347569
"BHS",2007,604.80767160369423865,86.42849503559680932
"BIH",2007,2681.522458507563366884,1223.508988510541230649
"BLR",2007,32656.750225822004788037,535.313726083532824043
"BLZ",2007,12263.60319589715895214,2277.37124699903770197
"BOL",2007,189952.92014923782621087,18027.31160267568833560
"BRA",2007,2621820.17792643908222517,221978.02168252315168084
"BRB",2007,31.62823710090657242,0.14994284128309462
"BRN",2007,1564.83281504783883013,83.89259559887262340
"BTN",2007,508.22072905713001212,67.42624568093641236
"BWA",2007,33.55963859119248959,1.63004023789930543
"CAF",2007,37308.15625985527557192,427.71694670160079833
"CAN",2007,2117900.170313598904584577,1048606.161032315522417294
"CHE",2007,1852.248351653069039712,22.173600795377605326
"CHL",2007,121652.328860782741279348,7659.408577217333352614
"CHN",2007,652978.712201294147198816,54485.897607073461197451
"CIV",2007,90864.76358264045756969,259.56251156648516017
"CMR",2007,45916.05230572722947144,55.08878942209960944
"COD",2007,462903.28761136655581869,4049.08500624556029762
"COG",2007,29764.68795200072172041,495.48526761023794512
"COL",2007,269029.28637287506121103,14899.33062866824005398
"COM",2007,77.72839324684080515,0.67805536861924916
"CPV",2007,0.59177118146213113,0.14738544023111982
"CRI",2007,11447.87329116871023059,428.20310217875871860
"CUB",2007,7873.76079835749865183,1449.23257621166793826
"CUW",2007,4.21289018005696416,0.15050885535481773
"CYM",2007,17.86412730716145966,0.72641323408203126
"CYP",2007,778.23927838075057261,522.42151490507174378
